SUST.;ELEMENTOS;ACOES;PADRAO
3;4;4;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA)
3;5;5;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;3;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
3;4;4;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;4;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
3;5;5;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
4;1;2;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
3;2;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
3;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;1;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, TRANSI플O SEM ATAQUE)
3;1;2;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA)
3;2;3;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
3;4;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;3;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
3;3;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
3;4;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;3;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;1;3;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE)
3;2;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
3;3;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;8;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
3;3;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;8;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;8;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;4;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;6;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
4;1;2;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE)
3;2;3;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;3;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;2;3;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
3;4;5;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, TRANSI플O SEM ATAQUE) (GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;1;2;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
3;2;3;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;3;4;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;6;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
3;6;7;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;6;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;5;7;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
3;6;8;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
3;4;5;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
